Chromosome/scaffold name	Gene stable ID	Transcript stable ID	Transcript start (bp)	Transcript end (bp)	RefSeq mRNA ID	RefSeq mRNA predicted ID	RefSeq ncRNA ID
14	ENSG00000100503	ENST00000382041	50725840	50831121	NM_182946	XM_011536823	
14	ENSG00000100503	ENST00000530853	50727233	50766795			
14	ENSG00000100503	ENST00000485005	50727689	50739388			
14	ENSG00000100503	ENST00000480476	50739372	50742385			
14	ENSG00000100503	ENST00000453401	50770518	50831121			
14	ENSG00000100503	ENST00000474937	50771986	50772998			
14	ENSG00000100503	ENST00000486950	50792046	50821956			
14	ENSG00000100503	ENST00000486200	50792050	50794518			
14	ENSG00000100503	ENST00000496749	50792844	50830708			
14	ENSG00000100503	ENST00000463419	50805917	50830674			
14	ENSG00000100503	ENST00000324330	50725833	50831121	NM_016350		
14	ENSG00000100503	ENST00000453196	50727236	50831121	NM_182944	XM_011536819	
14	ENSG00000100503	ENST00000245441	50719763	50831121	NM_020921	XM_011536817	
14	ENSG00000100503	ENST00000245441	50719763	50831121	NM_020921	XM_011536822	
15	ENSG00000137834	ENST00000288840	66702228	66782848	NM_005585		
15	ENSG00000137834	ENST00000612349	66703077	66708274			
15	ENSG00000137834	ENST00000557916	66703259	66781313			NR_027654
15	ENSG00000137834	ENST00000559931	66711676	66781313			
15	ENSG00000137834	ENST00000558937	66711697	66717537			
15	ENSG00000103591	ENST00000261880	67201033	67254736	NM_024666		
15	ENSG00000103591	ENST00000538028	67201673	67221202			
15	ENSG00000103591	ENST00000561452	67201707	67254675	NM_001271886	XM_011522020	
15	ENSG00000103591	ENST00000542650	67202740	67255195	NM_001271885		
15	ENSG00000103591	ENST00000558725	67226699	67254654			
15	ENSG00000103591	ENST00000560362	67231848	67242871			
15	ENSG00000103591	ENST00000561229	67236718	67254654			
15	ENSG00000075131	ENST00000261881	66336206	66356716	NM_001289986	XM_017022391	
15	ENSG00000075131	ENST00000261881	66336206	66356716	NM_001289986	XM_011521743	
15	ENSG00000075131	ENST00000261881	66336206	66356716	NM_001289986	XM_005254521	
15	ENSG00000075131	ENST00000261881	66336206	66356716	NM_001289986	XM_017022390	
15	ENSG00000075131	ENST00000261881	66336206	66356716	NM_001289986	XM_005254522	
15	ENSG00000075131	ENST00000261881	66336206	66356716	NM_001289986	XM_006720594	
15	ENSG00000075131	ENST00000261881	66336206	66356716	NM_017858	XM_017022391	
15	ENSG00000075131	ENST00000261881	66336206	66356716	NM_017858	XM_011521743	
15	ENSG00000075131	ENST00000261881	66336206	66356716	NM_017858	XM_005254521	
15	ENSG00000075131	ENST00000261881	66336206	66356716	NM_017858	XM_017022390	
15	ENSG00000075131	ENST00000261881	66336206	66356716	NM_017858	XM_005254522	
15	ENSG00000075131	ENST00000261881	66336206	66356716	NM_017858	XM_006720594	
15	ENSG00000075131	ENST00000566524	66336384	66356685			
15	ENSG00000075131	ENST00000562124	66336981	66386724			
15	ENSG00000075131	ENST00000568216	66349302	66386712			
15	ENSG00000075131	ENST00000570251	66349376	66386746			
15	ENSG00000075131	ENST00000561773	66379270	66386707			
15	ENSG00000136425	ENST00000258930	78104606	78131544	NM_001301224	XM_005254126	NR_125435
15	ENSG00000136425	ENST00000258930	78104606	78131544	NM_006383	XM_005254126	NR_125435
15	ENSG00000136425	ENST00000539011	78104649	78131535	NM_001271888	XM_006720374	
15	ENSG00000136425	ENST00000557846	78105012	78131433	NM_001271889		
15	ENSG00000136425	ENST00000643268	78105147	78111251			
15	ENSG00000136425	ENST00000557818	78105188	78111266			
15	ENSG00000136425	ENST00000557917	78105284	78131271			
15	ENSG00000136425	ENST00000561190	78105299	78131225			
15	ENSG00000136425	ENST00000560618	78105490	78131263		XM_011521161	
15	ENSG00000136425	ENST00000559645	78105854	78131235			
15	ENSG00000136425	ENST00000559054	78109288	78131271			
15	ENSG00000104133	ENST00000261866	44562696	44663664	NM_025137	XM_017022636	
15	ENSG00000104133	ENST00000261866	44562696	44663664	NM_025137	XM_006720700	
15	ENSG00000104133	ENST00000261866	44562696	44663664	NM_025137	XM_017022634	
15	ENSG00000104133	ENST00000559511	44562697	44584527			
15	ENSG00000104133	ENST00000535302	44562854	44663675	NM_001160227		
15	ENSG00000104133	ENST00000427534	44563121	44663647			
15	ENSG00000104133	ENST00000560299	44564553	44566144			
15	ENSG00000104133	ENST00000558138	44564639	44572824			
15	ENSG00000104133	ENST00000559347	44565966	44572640			
15	ENSG00000104133	ENST00000561268	44567338	44573683			
15	ENSG00000104133	ENST00000559933	44570553	44573820			
15	ENSG00000104133	ENST00000558319	44573357	44663678		XM_006720701	
15	ENSG00000104133	ENST00000558319	44573357	44663678		XM_017022635	
15	ENSG00000104133	ENST00000558080	44573358	44575272			
15	ENSG00000104133	ENST00000559822	44573734	44584451			
15	ENSG00000104133	ENST00000558790	44584259	44590528			
15	ENSG00000104133	ENST00000558253	44585652	44590937			
15	ENSG00000104133	ENST00000560858	44585762	44595273			
15	ENSG00000104133	ENST00000558155	44585838	44596346			
15	ENSG00000104133	ENST00000561391	44596116	44597172			
15	ENSG00000104133	ENST00000558561	44596804	44598679			
15	ENSG00000104133	ENST00000558093	44598354	44606158			
15	ENSG00000104133	ENST00000558988	44600260	44610857			
15	ENSG00000104133	ENST00000559754	44600564	44610859			
15	ENSG00000104133	ENST00000560435	44613509	44620305			
15	ENSG00000104133	ENST00000558989	44615428	44621866			
15	ENSG00000104133	ENST00000559193	44622476	44663658			
15	ENSG00000104133	ENST00000557866	44633470	44651644			
15	ENSG00000179455	ENST00000570112	23565678	23575482			
15	ENSG00000179455	ENST00000314520	23565684	23568020	NM_005664		
15	ENSG00000179455	ENST00000568252	23565717	23611564			
15	ENSG00000179455	ENST00000564592	23565773	23575482			
15	ENSG00000179455	ENST00000568945	23566457	23630075			
15	ENSG00000069667	ENST00000335670	60488284	61229319	NM_134261	XM_005254584	
15	ENSG00000069667	ENST00000335670	60488284	61229319	NM_134261	XM_011521875	
15	ENSG00000069667	ENST00000309157	60497264	60627444	NM_002943		
15	ENSG00000069667	ENST00000261523	60497264	60627463	NM_134260		
15	ENSG00000069667	ENST00000449337	60497285	60592541	NM_134262	XM_017022466	
15	ENSG00000069667	ENST00000449337	60497285	60592541	NM_134262	XM_011521874	
15	ENSG00000069667	ENST00000449337	60497285	60592541	NM_134262	XM_017022467	
15	ENSG00000069667	ENST00000449337	60497285	60592541	NM_134262	XM_011521877	
15	ENSG00000069667	ENST00000449337	60497285	60592541	NM_134262	XM_011521879	
15	ENSG00000069667	ENST00000449337	60497285	60592541	NM_134262	XM_011521878	
15	ENSG00000069667	ENST00000559587	60505606	60512097			
15	ENSG00000069667	ENST00000551975	60511294	61229133			
15	ENSG00000069667	ENST00000560004	60511457	60706352			
15	ENSG00000069667	ENST00000559343	60511592	60593126			
15	ENSG00000069667	ENST00000558234	60528073	60592517			
15	ENSG00000069667	ENST00000557822	60531528	61229243			
15	ENSG00000069667	ENST00000559145	60650621	61229225			
15	ENSG00000069667	ENST00000561093	60678224	61229231			
15	ENSG00000069667	ENST00000560300	61038826	61229233			
15	ENSG00000069667	ENST00000558904	61176068	61229155			
15	ENSG00000140471	ENST00000560783	100559369	100573841			
15	ENSG00000140471	ENST00000314742	100566914	100602240	NM_001040616	XM_017022400	
15	ENSG00000140471	ENST00000314742	100566914	100602240	NM_001040616	XM_005254941	
15	ENSG00000140471	ENST00000314742	100566914	100602240	NM_001040616	XM_005254943	
15	ENSG00000140471	ENST00000314742	100566914	100602240	NM_001040616	XM_017022398	
15	ENSG00000140471	ENST00000559169	100569235	100573562			
15	ENSG00000140471	ENST00000561233	100569898	100570631			
15	ENSG00000140471	ENST00000559149	100572203	100602174			
15	ENSG00000140471	ENST00000561308	100573415	100602171			
15	ENSG00000140471	ENST00000560133	100573477	100602174			
15	ENSG00000140471	ENST00000560941	100574233	100602174			
15	ENSG00000140471	ENST00000559736	100575022	100602184			
15	ENSG00000140471	ENST00000559577	100575044	100602157			
15	ENSG00000140471	ENST00000561073	100576575	100602150			
15	ENSG00000140471	ENST00000560934	100580320	100596936			
15	ENSG00000140471	ENST00000560272	100580456	100602184			
15	ENSG00000140471	ENST00000559827	100580899	100603230			
15	ENSG00000137845	ENST00000260408	58588807	58749978	NM_001110	XM_017021861	
15	ENSG00000137845	ENST00000260408	58588807	58749978	NM_001320570	XM_017021861	
15	ENSG00000137845	ENST00000402627	58596872	58749594			
15	ENSG00000137845	ENST00000561288	58597164	58749707			
15	ENSG00000137845	ENST00000482945	58597165	58621504			
15	ENSG00000137845	ENST00000396136	58597202	58679282			
15	ENSG00000137845	ENST00000470269	58609158	58621510			
15	ENSG00000137845	ENST00000462061	58610927	58621541			
15	ENSG00000137845	ENST00000481164	58611276	58621504			
15	ENSG00000137845	ENST00000475898	58611854	58629464			
15	ENSG00000137845	ENST00000559053	58627712	58749630			
15	ENSG00000137845	ENST00000558733	58655243	58749770			
15	ENSG00000137845	ENST00000439637	58665146	58749758			
15	ENSG00000137845	ENST00000497846	58665152	58748966			
15	ENSG00000137845	ENST00000558004	58665182	58749774			
15	ENSG00000137845	ENST00000560608	58679159	58749791			
15	ENSG00000137845	ENST00000561149	58682252	58749720			
15	ENSG00000137845	ENST00000461408	58747345	58749719			
15	ENSG00000104067	ENST00000346128	29699367	29822503	NM_001355014	XM_005254617	
15	ENSG00000104067	ENST00000346128	29699367	29822503	NM_001355014	XM_017022523	
15	ENSG00000104067	ENST00000346128	29699367	29822503	NM_001355014	XM_011521972	
15	ENSG00000104067	ENST00000346128	29699367	29822503	NM_001355014	XM_017022522	
15	ENSG00000104067	ENST00000346128	29699367	29822503	NM_001355014	XM_017022529	
15	ENSG00000104067	ENST00000346128	29699367	29822503	NM_003257	XM_005254617	
15	ENSG00000104067	ENST00000346128	29699367	29822503	NM_003257	XM_017022523	
15	ENSG00000104067	ENST00000346128	29699367	29822503	NM_003257	XM_011521972	
15	ENSG00000104067	ENST00000346128	29699367	29822503	NM_003257	XM_017022522	
15	ENSG00000104067	ENST00000346128	29699367	29822503	NM_003257	XM_017022529	
15	ENSG00000104067	ENST00000346128	29699367	29822503	NM_001355012	XM_005254617	
15	ENSG00000104067	ENST00000346128	29699367	29822503	NM_001355012	XM_017022523	
15	ENSG00000104067	ENST00000346128	29699367	29822503	NM_001355012	XM_011521972	
15	ENSG00000104067	ENST00000346128	29699367	29822503	NM_001355012	XM_017022522	
15	ENSG00000104067	ENST00000346128	29699367	29822503	NM_001355012	XM_017022529	
15	ENSG00000104067	ENST00000346128	29699367	29822503	NM_001355013	XM_005254617	
15	ENSG00000104067	ENST00000346128	29699367	29822503	NM_001355013	XM_017022523	
15	ENSG00000104067	ENST00000346128	29699367	29822503	NM_001355013	XM_011521972	
15	ENSG00000104067	ENST00000346128	29699367	29822503	NM_001355013	XM_017022522	
15	ENSG00000104067	ENST00000346128	29699367	29822503	NM_001355013	XM_017022529	
15	ENSG00000104067	ENST00000400011	29700152	29821548	NM_001301026	XM_017022525	
15	ENSG00000104067	ENST00000400011	29700152	29821548	NM_001301026	XM_017022528	
15	ENSG00000104067	ENST00000356107	29700155	29822028	NM_001301025	XM_005254618	
15	ENSG00000104067	ENST00000356107	29700155	29822028	NM_001301025	XM_017022526	
15	ENSG00000104067	ENST00000356107	29700155	29822028	NM_001301025	XM_017022521	
15	ENSG00000104067	ENST00000356107	29700155	29822028	NM_001301025	XM_017022531	
15	ENSG00000104067	ENST00000356107	29700155	29822028	NM_001301025	XM_017022527	
15	ENSG00000104067	ENST00000400007	29701245	29708822			
15	ENSG00000104067	ENST00000545208	29701595	29822028	NM_175610	XM_017022530	
15	ENSG00000104067	ENST00000561307	29718893	29720128			
15	ENSG00000104067	ENST00000462916	29732134	29732933			
15	ENSG00000104067	ENST00000485381	29741022	29743029			
15	ENSG00000104067	ENST00000495972	29758903	29822502			
15	ENSG00000104067	ENST00000558447	29766440	29968865			
15	ENSG00000104067	ENST00000473741	29800496	29956294			
15	ENSG00000104067	ENST00000614355	29700160	29822503		XM_005254620	
15	ENSG00000104067	ENST00000614355	29700160	29822503		XM_017022524	
15	ENSG00000104067	ENST00000614355	29700160	29822503		XM_005254619	
15	ENSG00000140464	ENST00000570213	74032395	74033205			
15	ENSG00000140464	ENST00000565317	74041329	74043342			
15	ENSG00000140464	ENST00000562086	74024880	74036394			
15	ENSG00000140464	ENST00000567606	74022981	74036394			
15	ENSG00000140464	ENST00000566068	74023295	74035335			
15	ENSG00000140464	ENST00000569161	74022905	74032714			
15	ENSG00000140464	ENST00000565239	74022912	74036122			
15	ENSG00000140464	ENST00000564725	73998024	74028442			
15	ENSG00000140464	ENST00000563500	73994803	74036393			
15	ENSG00000140464	ENST00000359928	73994744	74043338	NM_033246		
15	ENSG00000140464	ENST00000435786	73994744	74036394	NM_033240		
15	ENSG00000140464	ENST00000564428	73994744	74043338	NM_033249		
15	ENSG00000140464	ENST00000395135	73994673	74043337	NM_002675		
15	ENSG00000140464	ENST00000395132	73994717	74036394	NM_033247		
15	ENSG00000140464	ENST00000268059	73994717	74036394	NM_033239		
15	ENSG00000140464	ENST00000354026	73994717	74036394	NM_033250		
15	ENSG00000140464	ENST00000268058	73994717	74046771	NM_033238		
15	ENSG00000140464	ENST00000565898	73994729	74047812			
15	ENSG00000140464	ENST00000569477	73994731	74035590			
15	ENSG00000140464	ENST00000569965	73994733	74043338			
15	ENSG00000140464	ENST00000567543	73994744	74034558			
15	ENSG00000140464	ENST00000436891	73994744	74036394	NM_033244		
16	ENSG00000197912	ENST00000646707	89490719	89498685			
16	ENSG00000197912	ENST00000647239	89490915	89498685			
16	ENSG00000197912	ENST00000647079	89490917	89557748			
16	ENSG00000197912	ENST00000568509	89490955	89499285			
16	ENSG00000197912	ENST00000563783	89491187	89498685			
16	ENSG00000197912	ENST00000646303	89507502	89557748			
16	ENSG00000197912	ENST00000645818	89508122	89557768	NM_003119		
16	ENSG00000197912	ENST00000643649	89508367	89557272			
16	ENSG00000197912	ENST00000643307	89508393	89537226		XM_005256321	
16	ENSG00000197912	ENST00000566371	89508394	89530780			
16	ENSG00000197912	ENST00000644498	89508395	89557747			
16	ENSG00000197912	ENST00000645897	89508397	89557739			
16	ENSG00000197912	ENST00000644225	89508401	89557747			
16	ENSG00000197912	ENST00000643668	89508401	89557750			
16	ENSG00000197912	ENST00000569363	89508403	89514571			
16	ENSG00000197912	ENST00000646930	89508403	89557690			
16	ENSG00000197912	ENST00000645042	89508403	89557747			
16	ENSG00000197912	ENST00000644781	89508403	89557747		XM_017023598	
16	ENSG00000197912	ENST00000644781	89508403	89557747		XM_017023597	
16	ENSG00000197912	ENST00000646531	89508403	89557747			
16	ENSG00000197912	ENST00000643724	89508403	89557747			
16	ENSG00000197912	ENST00000644901	89508403	89557747			
16	ENSG00000197912	ENST00000645063	89508403	89557748		XM_006721264	
16	ENSG00000197912	ENST00000646263	89508403	89557748			
16	ENSG00000197912	ENST00000645977	89508403	89557755			
16	ENSG00000197912	ENST00000642436	89508406	89540977			
16	ENSG00000197912	ENST00000564047	89508409	89531602			
16	ENSG00000197912	ENST00000644210	89508409	89557405			
16	ENSG00000197912	ENST00000643345	89508410	89546075			
16	ENSG00000197912	ENST00000646716	89508410	89557701			
16	ENSG00000197912	ENST00000646826	89508410	89557737			
16	ENSG00000197912	ENST00000268704	89508410	89557744			
16	ENSG00000197912	ENST00000646589	89508410	89557747			
16	ENSG00000197912	ENST00000645533	89508411	89531985			
16	ENSG00000197912	ENST00000341316	89508411	89537721	NM_199367	XM_017023599	
16	ENSG00000197912	ENST00000646958	89508468	89548336			
16	ENSG00000197912	ENST00000642371	89508486	89532522			
16	ENSG00000197912	ENST00000643105	89508498	89557747			
16	ENSG00000197912	ENST00000645354	89508503	89554544			
16	ENSG00000197912	ENST00000643957	89508535	89529493			
16	ENSG00000197912	ENST00000642334	89508545	89557387			
16	ENSG00000197912	ENST00000647227	89508552	89557737			
16	ENSG00000197912	ENST00000562775	89508554	89527380			
16	ENSG00000197912	ENST00000568151	89508713	89524077			
16	ENSG00000197912	ENST00000646445	89510501	89557737			
16	ENSG00000197912	ENST00000564409	89510538	89532570			
16	ENSG00000197912	ENST00000643954	89510569	89557744			
16	ENSG00000197912	ENST00000646399	89512979	89557685			
16	ENSG00000197912	ENST00000644671	89512999	89557737			
16	ENSG00000197912	ENST00000643178	89513014	89532040			
16	ENSG00000197912	ENST00000611189	89516797	89522219			
16	ENSG00000197912	ENST00000644748	89522199	89548261			
16	ENSG00000197912	ENST00000643496	89523813	89557747			
16	ENSG00000197912	ENST00000647032	89524015	89557718			
16	ENSG00000197912	ENST00000644751	89524228	89557750			
16	ENSG00000197912	ENST00000642427	89524230	89548367			
16	ENSG00000197912	ENST00000643370	89526374	89546760			
16	ENSG00000197912	ENST00000645886	89529492	89557737			
16	ENSG00000197912	ENST00000646454	89530248	89548249			
16	ENSG00000197912	ENST00000561945	89530677	89546181			
16	ENSG00000197912	ENST00000644171	89530943	89557747			
16	ENSG00000197912	ENST00000566682	89531904	89554662			
16	ENSG00000197912	ENST00000645258	89531986	89546175			
16	ENSG00000197912	ENST00000567138	89532020	89533791			
16	ENSG00000197912	ENST00000644044	89532535	89544745			
16	ENSG00000197912	ENST00000642263	89532562	89547635			
16	ENSG00000197912	ENST00000644556	89532581	89548364			
16	ENSG00000197912	ENST00000645842	89536951	89557602			
16	ENSG00000197912	ENST00000643734	89537148	89548291			
16	ENSG00000197912	ENST00000642814	89540632	89557535			
16	ENSG00000197912	ENST00000644061	89541103	89548018			
16	ENSG00000197912	ENST00000643350	89541213	89557766			
16	ENSG00000197912	ENST00000645392	89542983	89557748			
16	ENSG00000197912	ENST00000644930	89542984	89548293			
16	ENSG00000197912	ENST00000647302	89542984	89557747			
16	ENSG00000197912	ENST00000647123	89543576	89557739			
16	ENSG00000197912	ENST00000643409	89543685	89557755			
16	ENSG00000197912	ENST00000646005	89543690	89557743			
16	ENSG00000197912	ENST00000642226	89543690	89557752			
16	ENSG00000197912	ENST00000642984	89543728	89557747			
16	ENSG00000197912	ENST00000647491	89543739	89557749			
16	ENSG00000197912	ENST00000645952	89543769	89557343			
16	ENSG00000197912	ENST00000645944	89543860	89549432			
16	ENSG00000197912	ENST00000646543	89543979	89548322			
16	ENSG00000197912	ENST00000569820	89544648	89557745			
16	ENSG00000197912	ENST00000566221	89544726	89553079			
16	ENSG00000197912	ENST00000645742	89545963	89557748			
